"Date","nCtry","AUr","NZr","UKr","CNr","JPr","NWr","SDr","SWr","EKr","AUUIP","AUPPP","AUMF","AUTR","NZUIP","NZPPP","NZMF","NZTR","UKUIP","UKPPP","UKMF","UKTR","CNUIP","CNPPP","CNMF","CNTR","JPUIP","JPPPP","JPMF","JPTR","NWUIP","NWPPP","NWMF","NWTR","SDUIP","SDPPP","SDMF","SDTR","SWUIP","SWPPP","SWMF","SWTR","EKUIP","EKPPP","EKMF","EKTR","rOneN","OneN","UIP","PPP","MF","TR","wAU","wNZ","wUK","wCN","wJP","wNW","wSD","wSW","wEK","u","rPPP","ParaPP","L1","L2"
"1988-01",8,-0.0193905817174516,-0.00106028476219333,-0.061983032873807,0.0189655172413794,-0.0508806262230921,-0.0254602428515472,-0.039290450928382,-0.070065091786733,0,0,-1.04932991287195,-1.14605120100387,0.823625702065788,0,-0.444424917946544,0,0.560036173691624,0.76259834675266,-0.633204924931353,0.10582121521546,0,0.733793850736209,-0.112943715073328,-0.232988354403236,0.0329932110847591,-0.131594305931986,2.18630629085138,1.27321834019165,-1.41665508684217,0,-0.183741090102366,0,0,0,-0.353468426325733,0,0,-1.36479789155688,0.590806696399903,0,0,0,0,0,0,-0.0311455992377284,1,-2.06942982818484,1.72653925858779,-0.0172892374954311,2.4566867824453,0.153936929694925,0.201064549658761,-0.209153311930179,-0.0785568079952096,0.193097252871391,0.0853454743153186,0.0487153606596721,0.605550552725322,0,-0.304444925917125,-0.048063855376298,1,6.26994510671336,13.2990864900006
"1988-02",8,0.0149717514124295,0.00758150113722511,0.00248714035385245,0.0122164048865621,-0.00544959128065381,0.00424828888364415,0.00667556742323105,-0.018096947935368,0,0,-1.05232483451192,-1.14746160111757,0.81536356816154,0,-0.433536481631718,0,0.55535652116182,0.807489096821091,-0.649544973439337,0.111575595117761,0,0.688957030311568,-0.125004432096275,-0.235168161378132,0.0519745484778942,-0.134372893250251,2.18395216406538,1.27105416737794,-1.42269463780125,0,-0.182625437133413,0,0,0,-0.334442063677318,0,0,-1.36207323388241,0.5935260584246,0,0,0,0,0,0,0.00307926436011531,1.00307926436012,-1.85176124731418,1.38289144016588,0.438941045244211,2.31939351171124,0.116528746148369,0.21106955280264,-0.168069011568665,-0.0539158771217602,0.190890550319543,0.0934311057789564,0.0671878666136531,0.542877067027265,0,-0.257903617648163,-0.00775105996550424,0.992248940034496,5.99298724443551,10.9136639557069
"1988-03",8,0.0314500417478429,-0.0158013544018057,0.0637158161826896,0.0213903743315509,0.0350523771152296,0.0193263833199679,0.0206097768693578,0.0220183486238532,0,0,-1.05789004276625,-1.14526521826531,0.812434573449339,0,-0.422111676569397,0,0.548499058740899,0.801535701501541,-0.656198498488461,0.120749891321995,0,0.767791370488031,-0.124526779294245,-0.245690625004071,0.0655320682241819,-0.266665852031401,2.18268876894267,1.27020595194738,-1.42646570041442,0,-0.160614712534521,0,0,0,-0.348745127124415,0,0,-1.30266121995817,0.587398067834621,0,0,0,0,0,0,0.0247202204735858,1.02787560492758,-2.06942982818484,1.72653925858779,-0.0172892374954311,2.4566867824453,0.148651168805422,0.202337250835885,-0.224220253957206,-0.0798313959636391,0.224250474127409,0.0903365491627947,0.0497347308473136,0.588741476142022,0,-0.241123950665469,0.00907841066774941,1.00125698339677,6.26994510671336,13.2990864900006
"1988-04",8,0.0221262817053427,0.0285932721712536,-0.00424065730188183,0.0040676863000324,-0.00656420108869682,0.00971659919028345,-0.000680851063829646,-0.0222461428058843,0,0,-1.04964961027799,-1.14408030135121,0.836795360462582,0,-0.423979320365465,0,0.496124645034012,0.766574620352931,-0.69756980857749,0.132037863320222,0,0.865617401696626,-0.117869456589284,-0.256058605714862,0.0968538222187513,-0.409251773699465,2.17730255898327,1.26810104374585,-1.42977382771535,0,-0.158890792522966,0,0,0,-0.320445970767957,0,0,-1.22294024835009,0.591102400117879,0,0,0,0,0,0,0.00384649838832744,1.03182932678533,-2.06942982818484,1.72653925858779,-0.0172892374954311,2.4566867824453,0.157907889724694,0.18585073955751,-0.22412960987247,-0.0940592690169498,0.258960651136431,0.0907086011101215,0.0558421814016059,0.568918815959055,0,-0.254180053273978,-0.00413691160377091,0.997114871763797,6.26994510671336,13.2990864900006
"1988-05",8,0.0587381203801478,0.0301768990634754,-0.0214532871972318,-0.00380906070183962,-0.00151866357605313,-0.014365522745411,-0.0196078431372548,-0.0348386203075218,0,0,-1.04679859892582,-1.11676710524265,0.882006810456557,0,-0.428870998918131,0,0.441486448672643,0.639238881241733,-0.707538175014008,0.103150817207948,0,1.01086995488967,-0.121422331179967,-0.276927191371018,0.096981417388474,-0.502497445213843,2.17749013374674,1.29054347940572,-1.42047467651767,0,-0.151856118288226,0,0,0,-0.308545333083113,0,0,-1.14761139091756,0.587541421662526,0,0,0,0,0,0,-0.000834747277711129,1.03096801006374,-0.408002881453148,0.419379237206187,-0.324332604613142,-0.0609626830534707,0.108678610553343,0.0991532761463783,0.0511258376464783,0.077568051356973,0.223280647041583,0.117039337118399,0.108825311696009,0.214328928440836,0,-0.253671061270617,-0.00363773622420775,0.993487630875086,1.21267740632595,0.451253383013937
"1988-06",8,-0.00947512778955251,-0.0288600288600287,-0.0705581547165707,0.0172300082440229,-0.063056990938366,-0.0564759036144578,-0.0465393794749405,-0.0413014608233733,0,0,-1.0446872631494,-1.12802442900003,0.905200972511789,0,-0.436479931580899,0,0.381721337490748,0.926029832630563,-0.704353276660367,0.0713609818259189,0,0.784509600213141,-0.128135902968228,-0.234622953164796,0.133332094157365,-0.676327182915981,2.18049293256115,1.29128640033891,-1.4202544041599,0,-0.157341456389798,0,0,0,-0.292970743346682,0,0,-1.03421224992772,0.583475641534218,0,0,0,0,0,0,-0.0373796297466583,0.992430807566906,-2.87603049384977,0.476061618899148,-1.95431027638338,1.0853033366954,0.461198982464373,0.150811512302643,-0.267258387267395,-0.0892552879017622,-0.0102243160460519,0.11563697144389,0.107565984204036,0.531524540800263,0,-0.275792047592342,-0.0242477366062531,0.969397804480056,6.39170572582769,13.4953980555625
"1988-07",8,0.0100692259282569,-0.0148588410104012,0.000877963125548664,0.00189972743041222,0.00360766629086817,-0.0220913107511046,-0.0208755257828322,-0.0358514724711908,0,0,-1.04087084145656,-1.12797524741877,0.927660644266194,0,-0.44307516591615,0,0.361692605494786,0.987962284003602,-0.686969829266035,0.0684271044302518,0,0.70756155060137,-0.131326398510563,-0.232350734208399,0.122593955448062,-0.64053421567913,2.18668720142457,1.29189887719692,-1.41194720520904,0,-0.169308234904233,0,0,0,-0.293606427842324,0,0,-1.05498961892584,0.578469696471299,0,0,0,0,0,0,-0.00965282090505537,0.982851050720804,-2.87603049384977,0.476061618899148,-1.95431027638338,1.0853033366954,0.46446101902887,0.147701888852687,-0.287772177249286,-0.0637938746486423,-0.0217460598777054,0.114924855949817,0.107528156080273,0.538696191863987,0,-0.273340049521573,-0.0220668120022485,0.948006285373203,6.39170572582769,13.4953980555625
"1988-08",8,0.00161993769470392,-0.0746606334841629,-0.0160818713450291,-0.0236290322580643,-0.0254175212423089,-0.0204847085978073,-0.0113968889573387,-0.0145110410094638,0,0,-1.03453603759764,-1.12028684710361,0.951972797501634,0,-0.446137831739148,0,0.34409871450937,1.0315701482137,-0.69011600841523,0.0584767229505598,0,0.626565569959157,-0.131167748807165,-0.236498835230057,0.105437264535602,-0.538747703124229,2.19166198894568,1.29830895938311,-1.40150877654661,0,-0.163844154696707,0,0,0,-0.29271356381236,0,0,-1.11938801504862,0.566853356122573,0,0,0,0,0,0,-0.0230702198999339,0.960176460851794,-2.06942982818484,1.72653925858779,-0.0172892374954311,2.4566867824453,0.196487601362018,0.134383535319089,-0.290910679254791,-0.0324980661089725,0.304172021677038,0.0896395793282506,0.0618273175696023,0.536898690107763,0,-0.273636418664111,-0.0223317137023055,0.926835680420262,6.26994510671336,13.2990864900006
"1988-09",8,-0.0258770838517043,-0.00211898940505306,0.00505200594353639,0.0186478271584654,0.0195668409260643,0.00202370627348936,0.0105836575875486,0.000947268708556992,0,0,-1.02475335997169,-1.13545076511585,0.962686833094302,0,-0.450366431296354,0,0.31965578323999,0.984129496446492,-0.704886993010888,0.0703166379753216,0,0.685920905920848,-0.128156563428257,-0.221936672676929,0.11673797030705,-0.546522625960295,2.19442427293371,1.28707079981746,-1.39908058664134,0,-0.152944649079285,0,0,0,-0.290515892229315,0,0,-1.12352777640705,0.557199616082082,0,0,0,0,0,0,0.00360315416761296,0.963636124668356,-0.0253123316268378,0.532622899520554,-0.302947016072504,-0.242053980021087,0.0706440169803955,0.0853438213682767,0.0722935272644419,0.119169598070742,0.266421643383267,0.114817272192655,0.105658072890503,0.16565204784972,0,-0.242832143591947,0.0072991298081491,0.933600774362474,1.10293622724098,0.434694891017352
"1988-10",8,0.0472541507024264,0.0225416530545575,0.0461265523358958,-0.00196769697466592,0.0669322709163347,0.0403007518796992,0.0371267150928167,0.0546120546120545,0,0,-1.01942052797244,-1.1179141685517,0.989771402520574,0,-0.463054014612555,0,0.272590135056927,0.99916747349234,-0.710165795814576,0.0842850806025864,0,0.714081417120042,-0.121912024100952,-0.260671594555233,0.126865688641329,-0.746758142359189,2.1976299022084,1.29430068250435,-1.38922722621883,0,-0.16228124794233,0,0,0,-0.267997840236246,0,0,-0.966490748253194,0.547201548470707,0,0,0,0,0,0,0.0391158064523899,1.00132952881141,-0.408002881453148,0.419379237206187,-0.324332604613142,-0.0609626830534707,0.109339136287456,0.0986483668199432,0.0333964502875446,0.0917919471241143,0.236403366681605,0.116492826753135,0.110950908773602,0.2029769972726,0,-0.210064351801877,0.0444722659887996,0.975120116327271,1.21267740632595,0.451253383013937
